NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROPIONIC ACIDEMIA%PATHWHIZ%PW000062	PROPIONIC ACIDEMIA%PATHWHIZ%PW000062		27	0.47122172	1.2079047	0.21259843	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2		44	0.4383041	1.2076136	0.20939086	1.0	1.0	3550	tags=36%, list=23%, signal=47%	
ETOPOSIDE METABOLISM PATHWAY%PATHWHIZ%PW000577	ETOPOSIDE METABOLISM PATHWAY%PATHWHIZ%PW000577		15	0.53333575	1.2075515	0.2618683	1.0	1.0	2196	tags=40%, list=14%, signal=47%	
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY		33	0.45571178	1.2075244	0.1997406	1.0	1.0	1401	tags=18%, list=9%, signal=20%	
REGULATION OF SPINDLE ORGANIZATION%GOBP%GO:0090224	REGULATION OF SPINDLE ORGANIZATION%GOBP%GO:0090224		38	0.4466034	1.2071215	0.20025349	1.0	1.0	931	tags=11%, list=6%, signal=11%	
SNRNA PROCESSING%GOBP%GO:0016180	SNRNA PROCESSING%GOBP%GO:0016180		25	0.4711068	1.2070385	0.23178808	1.0	1.0	1487	tags=12%, list=10%, signal=13%	
CELLULAR RESPONSE TO GAMMA RADIATION%GOBP%GO:0071480	CELLULAR RESPONSE TO GAMMA RADIATION%GOBP%GO:0071480		17	0.5207856	1.206631	0.23570432	1.0	1.0	3066	tags=47%, list=20%, signal=59%	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME%R-HSA-349425.2	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME%R-HSA-349425.2		49	0.42167875	1.2064623	0.21611722	1.0	1.0	3189	tags=33%, list=21%, signal=41%	
MAPK6 MAPK4 SIGNALING%REACTOME DATABASE ID RELEASE 83%5687128	MAPK6 MAPK4 SIGNALING%REACTOME DATABASE ID RELEASE 83%5687128		84	0.40184605	1.2063316	0.16608188	1.0	1.0	3189	tags=27%, list=21%, signal=34%	
CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%446728	CELL JUNCTION ORGANIZATION%REACTOME DATABASE ID RELEASE 83%446728		67	0.41502964	1.2063211	0.18085106	1.0	1.0	2353	tags=27%, list=15%, signal=32%	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760		18	0.5138529	1.2062908	0.2407932	1.0	1.0	4203	tags=39%, list=27%, signal=53%	
REGULATION OF EPIDERMIS DEVELOPMENT%GOBP%GO:0045682	REGULATION OF EPIDERMIS DEVELOPMENT%GOBP%GO:0045682		25	0.48564023	1.2055079	0.23347399	1.0	1.0	4507	tags=44%, list=29%, signal=62%	
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%R-HSA-1268020.3		59	0.4182315	1.2046151	0.18474375	1.0	1.0	2593	tags=27%, list=17%, signal=33%	
POSITIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043280	POSITIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS%GOBP%GO:0043280		83	0.3984524	1.2040932	0.16685584	1.0	1.0	3885	tags=39%, list=25%, signal=51%	
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791		85	0.40290868	1.2040457	0.16553289	1.0	1.0	3528	tags=33%, list=23%, signal=43%	
3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140	3-METHYLGLUTACONIC ACIDURIA TYPE III%SMPDB%SMP0000140		27	0.47122172	1.2034491	0.23724137	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.2	ABORTIVE ELONGATION OF HIV-1 TRANSCRIPT IN THE ABSENCE OF TAT%REACTOME%R-HSA-167242.2		23	0.48019555	1.2033741	0.23835616	1.0	1.0	5251	tags=52%, list=34%, signal=79%	
KEAP1-NFE2L2 PATHWAY%REACTOME DATABASE ID RELEASE 83%9755511	KEAP1-NFE2L2 PATHWAY%REACTOME DATABASE ID RELEASE 83%9755511		100	0.393889	1.2028834	0.16057585	1.0	1.0	3366	tags=31%, list=22%, signal=39%	
HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_DN		89	0.3955528	1.2027947	0.16998827	1.0	1.0	3306	tags=35%, list=22%, signal=44%	
THE ONCOGENIC ACTION OF L-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%PATHWHIZ%PW002451	THE ONCOGENIC ACTION OF L-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%PATHWHIZ%PW002451		26	0.47162163	1.2021976	0.23790322	1.0	1.0	4079	tags=42%, list=27%, signal=58%	
DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS	DIRECT P53 EFFECTORS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DIRECT P53 EFFECTORS		105	0.38771793	1.2021635	0.16459978	1.0	1.0	2619	tags=21%, list=17%, signal=25%	
DOWNREGULATION OF ERBB2 SIGNALING%REACTOME DATABASE ID RELEASE 83%8863795	DOWNREGULATION OF ERBB2 SIGNALING%REACTOME DATABASE ID RELEASE 83%8863795		25	0.47892413	1.2021385	0.2363388	1.0	1.0	3991	tags=44%, list=26%, signal=59%	
POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902905	POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION%GOBP%GO:1902905		120	0.38220075	1.202041	0.13834423	1.0	1.0	2920	tags=26%, list=19%, signal=32%	
NCAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 83%419037	NCAM1 INTERACTIONS%REACTOME DATABASE ID RELEASE 83%419037		31	0.4553514	1.2016835	0.22857143	1.0	1.0	2833	tags=29%, list=18%, signal=36%	
SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL	SIGNALING EVENTS MEDIATED BY PRL%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY PRL		21	0.49650344	1.2015194	0.21832883	1.0	1.0	2406	tags=38%, list=16%, signal=45%	
SYNAPTIC VESICLE PATHWAY%WIKIPATHWAYS_20220510%WP2267%HOMO SAPIENS	SYNAPTIC VESICLE PATHWAY%WIKIPATHWAYS_20220510%WP2267%HOMO SAPIENS		36	0.4437882	1.2015193	0.20280612	1.0	1.0	2189	tags=25%, list=14%, signal=29%	
REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758	REGULATION OF MACROPHAGE CHEMOTAXIS%GOBP%GO:0010758		16	0.5235009	1.201445	0.24495678	1.0	1.0	1708	tags=25%, list=11%, signal=28%	
REGULATION OF COAGULATION%GOBP%GO:0050818	REGULATION OF COAGULATION%GOBP%GO:0050818		31	0.45695174	1.201035	0.20535715	1.0	1.0	3773	tags=42%, list=25%, signal=55%	
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035	REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035		42	0.4430872	1.2005042	0.20280612	1.0	1.0	3521	tags=38%, list=23%, signal=49%	
TISSUE MIGRATION%GOBP%GO:0090130	TISSUE MIGRATION%GOBP%GO:0090130		60	0.41686338	1.2004132	0.19030303	1.0	1.0	3384	tags=30%, list=22%, signal=38%	
POSITIVE REGULATION OF PROTEIN-CONTAINING COMPLEX ASSEMBLY%GOBP%GO:0031334	POSITIVE REGULATION OF PROTEIN-CONTAINING COMPLEX ASSEMBLY%GOBP%GO:0031334		135	0.37753505	1.2001764	0.14332248	1.0	1.0	3375	tags=30%, list=22%, signal=39%	
POSITIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902107	POSITIVE REGULATION OF LEUKOCYTE DIFFERENTIATION%GOBP%GO:1902107		96	0.3915305	1.2001493	0.17168339	1.0	1.0	2426	tags=23%, list=16%, signal=27%	
HISTONE H2A MONOUBIQUITINATION%GOBP%GO:0035518	HISTONE H2A MONOUBIQUITINATION%GOBP%GO:0035518		17	0.51454955	1.2000476	0.2503516	1.0	1.0	2744	tags=47%, list=18%, signal=57%	
3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139	3-METHYLGLUTACONIC ACIDURIA TYPE I%SMPDB%SMP0000139		27	0.47122172	1.199948	0.21018277	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
METHYLMALONIC ACIDURIA%SMPDB%SMP0000200	METHYLMALONIC ACIDURIA%SMPDB%SMP0000200		27	0.47122172	1.1998633	0.24462366	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237	3-METHYLCROTONYL-COA CARBOXYLASE DEFICIENCY TYPE I%SMPDB%SMP0000237		27	0.47122172	1.1998328	0.23410013	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY	PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY		17	0.52046114	1.1998264	0.2446352	1.0	1.0	2057	tags=41%, list=13%, signal=47%	
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336	LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GOBP%GO:0035336		20	0.4976145	1.1985946	0.24071527	1.0	1.0	1483	tags=20%, list=10%, signal=22%	
POTENTIAL THERAPEUTICS FOR SARS%REACTOME DATABASE ID RELEASE 83%9679191	POTENTIAL THERAPEUTICS FOR SARS%REACTOME DATABASE ID RELEASE 83%9679191		82	0.39724058	1.1982965	0.18309858	1.0	1.0	2732	tags=24%, list=18%, signal=30%	
EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.3	EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%R-HSA-168274.3		30	0.47080594	1.1980354	0.23687753	1.0	1.0	2087	tags=17%, list=14%, signal=19%	
POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407	POSITIVE REGULATION OF NITRIC OXIDE METABOLIC PROCESS%GOBP%GO:1904407		21	0.50310314	1.1979995	0.21241379	1.0	1.0	1450	tags=29%, list=9%, signal=32%	
ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500	ISOVALERIC ACIDEMIA%PATHWHIZ%PW000500		27	0.47122172	1.1973187	0.24763194	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
LATE ENDOSOMAL MICROAUTOPHAGY%REACTOME%R-HSA-9615710.3	LATE ENDOSOMAL MICROAUTOPHAGY%REACTOME%R-HSA-9615710.3		30	0.46619374	1.1972996	0.22066326	1.0	1.0	719	tags=13%, list=5%, signal=14%	
2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061	2-METHYL-3-HYDROXYBUTYRYL-COA DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000061		27	0.47122172	1.196827	0.23717059	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
FATTY ACYL-COA BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 83%75105	FATTY ACYL-COA BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 83%75105		32	0.4538958	1.1967453	0.22397892	1.0	1.0	1655	tags=19%, list=11%, signal=21%	
REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001236	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001236		87	0.39232132	1.1963768	0.19091967	1.0	1.0	3551	tags=26%, list=23%, signal=34%	
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%R-HSA-180585.1	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%R-HSA-180585.1		50	0.42355615	1.1962343	0.2195122	1.0	1.0	3189	tags=32%, list=21%, signal=40%	
CELL REDOX HOMEOSTASIS%GOBP%GO:0045454	CELL REDOX HOMEOSTASIS%GOBP%GO:0045454		34	0.4587976	1.1961764	0.21384425	1.0	1.0	3663	tags=41%, list=24%, signal=54%	
HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP%MSIGDBHALLMARK%HALLMARK_KRAS_SIGNALING_UP		114	0.3829017	1.1960324	0.1470911	1.0	1.0	2912	tags=27%, list=19%, signal=33%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		168	0.37535143	1.1959599	0.1371308	1.0	1.0	4242	tags=39%, list=28%, signal=53%	
VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038	VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038		26	0.46995407	1.1958158	0.2344371	1.0	1.0	1483	tags=19%, list=10%, signal=21%	
SENSORY PERCEPTION OF MECHANICAL STIMULUS%GOBP%GO:0050954	SENSORY PERCEPTION OF MECHANICAL STIMULUS%GOBP%GO:0050954		68	0.40433425	1.1953735	0.1778563	1.0	1.0	4066	tags=38%, list=26%, signal=52%	
RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875	RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875		83	0.39499584	1.1952344	0.18505748	1.0	1.0	4079	tags=35%, list=27%, signal=47%	
POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708	POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708		96	0.3915305	1.1950914	0.17276888	1.0	1.0	2426	tags=23%, list=16%, signal=27%	
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	MYOFIBRIL ASSEMBLY%GOBP%GO:0030239		32	0.45846978	1.1948036	0.21846554	1.0	1.0	2199	tags=31%, list=14%, signal=36%	
SARS CORONAVIRUS AND INNATE IMMUNITY%WIKIPATHWAYS_20220510%WP4912%HOMO SAPIENS	SARS CORONAVIRUS AND INNATE IMMUNITY%WIKIPATHWAYS_20220510%WP4912%HOMO SAPIENS		16	0.5276861	1.1944281	0.25801748	1.0	1.0	4012	tags=56%, list=26%, signal=76%	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 83%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 83%169911		50	0.42289203	1.1940285	0.21559075	1.0	1.0	3189	tags=32%, list=21%, signal=40%	
REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001		30	0.45917428	1.1938721	0.22339028	1.0	1.0	732	tags=17%, list=5%, signal=17%	
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218	ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218		97	0.38880804	1.1937952	0.18514413	1.0	1.0	4012	tags=32%, list=26%, signal=43%	
DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 83%3781865	DISEASES OF GLYCOSYLATION%REACTOME DATABASE ID RELEASE 83%3781865		117	0.38094583	1.1935402	0.16013072	1.0	1.0	4827	tags=38%, list=31%, signal=54%	
ESTABLISHMENT OF MITOCHONDRION LOCALIZATION%GOBP%GO:0051654	ESTABLISHMENT OF MITOCHONDRION LOCALIZATION%GOBP%GO:0051654		21	0.4784	1.193329	0.25936198	1.0	1.0	1994	tags=29%, list=13%, signal=33%	
MICROTUBULE POLYMERIZATION%GOBP%GO:0046785	MICROTUBULE POLYMERIZATION%GOBP%GO:0046785		35	0.45051554	1.1926818	0.22750643	1.0	1.0	4153	tags=37%, list=27%, signal=51%	
CHOLESTEROL TRANSPORT%GOBP%GO:0030301	CHOLESTEROL TRANSPORT%GOBP%GO:0030301		42	0.43062755	1.1923485	0.21855146	1.0	1.0	2651	tags=21%, list=17%, signal=26%	
ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043542	ENDOTHELIAL CELL MIGRATION%GOBP%GO:0043542		42	0.43544078	1.1923132	0.22464699	1.0	1.0	3384	tags=33%, list=22%, signal=43%	
DEFECTIVE PYROPTOSIS%REACTOME DATABASE ID RELEASE 83%9710421	DEFECTIVE PYROPTOSIS%REACTOME DATABASE ID RELEASE 83%9710421		28	0.4661854	1.1922368	0.23320158	1.0	1.0	3731	tags=36%, list=24%, signal=47%	
BONE MINERALIZATION%GOBP%GO:0030282	BONE MINERALIZATION%GOBP%GO:0030282		17	0.5288156	1.1922193	0.25983146	1.0	1.0	4092	tags=41%, list=27%, signal=56%	
EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING	EPHA FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA FORWARD SIGNALING		27	0.47472334	1.1921455	0.2343542	1.0	1.0	1788	tags=22%, list=12%, signal=25%	
LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.1	LOSS OF NLP FROM MITOTIC CENTROSOMES%REACTOME%R-HSA-380259.1		64	0.40999663	1.1920146	0.19881657	1.0	1.0	2779	tags=30%, list=18%, signal=36%	
PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032	PURINE NUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0034032		83	0.39499584	1.1918265	0.20159453	1.0	1.0	4079	tags=35%, list=27%, signal=47%	
REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469	REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469		89	0.38819036	1.1908798	0.17840908	1.0	1.0	2460	tags=22%, list=16%, signal=27%	
REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1900407	REGULATION OF CELLULAR RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1900407		47	0.42168662	1.19075	0.21091811	1.0	1.0	3447	tags=30%, list=22%, signal=38%	
NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009165	NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009165		189	0.36650047	1.1904753	0.14895834	1.0	1.0	4015	tags=34%, list=26%, signal=45%	
SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773	SKIN EPIDERMIS DEVELOPMENT%GOBP%GO:0098773		25	0.47409782	1.190372	0.25418994	1.0	1.0	2821	tags=36%, list=18%, signal=44%	
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972	PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0070972		57	0.4153367	1.1901244	0.23473054	1.0	1.0	3945	tags=35%, list=26%, signal=47%	
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY		43	0.432234	1.1891998	0.21234567	1.0	1.0	3396	tags=40%, list=22%, signal=51%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 83%5362768	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 83%5362768		53	0.4173373	1.1891898	0.2089372	1.0	1.0	2851	tags=30%, list=19%, signal=37%	
THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359	THE ONCOGENIC ACTION OF D-2-HYDROXYGLUTARATE IN HYDROXYGLUTARIC ACIDURIA%SMPDB%SMP0002359		27	0.4659734	1.1884305	0.228	1.0	1.0	4079	tags=41%, list=27%, signal=55%	
CELL-CELL RECOGNITION%GOBP%GO:0009988	CELL-CELL RECOGNITION%GOBP%GO:0009988		16	0.52195275	1.1878918	0.2535211	1.0	1.0	5722	tags=63%, list=37%, signal=99%	
RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007266	RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007266		45	0.42311257	1.187875	0.22386225	1.0	1.0	2874	tags=29%, list=19%, signal=35%	
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431		17	0.5091009	1.1877497	0.2539913	1.0	1.0	3927	tags=41%, list=26%, signal=55%	
SIGNALING BY HEDGEHOG%REACTOME%R-HSA-5358351.3	SIGNALING BY HEDGEHOG%REACTOME%R-HSA-5358351.3		126	0.37804556	1.187565	0.17853232	1.0	1.0	3189	tags=27%, list=21%, signal=34%	
BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0031214	BIOMINERAL TISSUE DEVELOPMENT%GOBP%GO:0031214		25	0.47780895	1.1875479	0.24165554	1.0	1.0	5212	tags=52%, list=34%, signal=79%	
CYTOSOLIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753	CYTOSOLIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753		34	0.4511695	1.1869073	0.24146982	1.0	1.0	4012	tags=41%, list=26%, signal=56%	
STRIATED MUSCLE CELL DEVELOPMENT%GOBP%GO:0055002	STRIATED MUSCLE CELL DEVELOPMENT%GOBP%GO:0055002		33	0.44955274	1.1865722	0.24932614	1.0	1.0	2199	tags=30%, list=14%, signal=35%	
TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:0010833	TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:0010833		21	0.47923937	1.1862329	0.24309392	1.0	1.0	2904	tags=29%, list=19%, signal=35%	
NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.2	NEF-MEDIATES DOWN MODULATION OF CELL SURFACE RECEPTORS BY RECRUITING THEM TO CLATHRIN ADAPTERS%REACTOME%R-HSA-164938.2		17	0.5190668	1.1862135	0.25815603	1.0	1.0	3687	tags=35%, list=24%, signal=46%	
HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME DATABASE ID RELEASE 83%5387390	HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME DATABASE ID RELEASE 83%5387390		54	0.41689613	1.1860713	0.20933014	1.0	1.0	2851	tags=30%, list=19%, signal=36%	
ASSOCIATIVE LEARNING%GOBP%GO:0008306	ASSOCIATIVE LEARNING%GOBP%GO:0008306		16	0.51231253	1.1857613	0.26760563	1.0	1.0	2390	tags=38%, list=16%, signal=44%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		37	0.43929175	1.1857566	0.24055415	1.0	1.0	4286	tags=43%, list=28%, signal=60%	
3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141	3-METHYLGLUTACONIC ACIDURIA TYPE IV%SMPDB%SMP0000141		27	0.47122172	1.1857457	0.26522326	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME%R-HSA-69273.6	CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME%R-HSA-69273.6		19	0.49681547	1.1856161	0.2636103	1.0	1.0	1589	tags=21%, list=10%, signal=23%	
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521		27	0.47122172	1.1854013	0.24650572	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063	3-HYDROXY-3-METHYLGLUTARYL-COA LYASE DEFICIENCY%PATHWHIZ%PW000063		27	0.47122172	1.1845975	0.23460026	1.0	1.0	3564	tags=37%, list=23%, signal=48%	
MORPHOGENESIS OF AN EPITHELIAL SHEET%GOBP%GO:0002011	MORPHOGENESIS OF AN EPITHELIAL SHEET%GOBP%GO:0002011		31	0.45368123	1.1845262	0.25302827	1.0	1.0	894	tags=16%, list=6%, signal=17%	
POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277	POSITIVE REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090277		38	0.4286366	1.1844671	0.2369727	1.0	1.0	3075	tags=34%, list=20%, signal=43%	
NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0033866	NUCLEOSIDE BISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0033866		45	0.42006242	1.1840577	0.22291407	1.0	1.0	3244	tags=27%, list=21%, signal=34%	
POSITIVE REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051968	POSITIVE REGULATION OF SYNAPTIC TRANSMISSION, GLUTAMATERGIC%GOBP%GO:0051968		20	0.49330598	1.1840422	0.25726143	1.0	1.0	2323	tags=35%, list=15%, signal=41%	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356		51	0.4149005	1.1831344	0.22453988	1.0	1.0	3608	tags=33%, list=23%, signal=43%	
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.3	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.3		48	0.41924775	1.1820133	0.24525917	1.0	1.0	3306	tags=31%, list=22%, signal=40%	
SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME DATABASE ID RELEASE 83%75876	SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME DATABASE ID RELEASE 83%75876		20	0.48666382	1.1815313	0.27134988	1.0	1.0	1483	tags=20%, list=10%, signal=22%	
